entry_id,employee_id,project_id,entry_date,hours,billable_status
14061,54,39,2024-09-17,8.2,Billable
14062,54,39,2024-09-18,7.1,Billable
14063,54,39,2024-09-19,7.7,Billable
14064,54,39,2024-09-20,9.7,Billable
14065,54,39,2024-09-23,6.3,Billable
14066,54,39,2024-09-24,8.7,Billable
14067,54,39,2024-09-25,7.5,Billable
14068,54,39,2024-09-26,8.5,Billable
14069,54,39,2024-09-27,7.0,Billable
14070,54,39,2024-10-01,9.2,Billable
14071,54,39,2024-10-02,8.7,Billable
14072,54,39,2024-10-03,9.2,Billable
14073,54,39,2024-10-04,7.1,Billable
14074,54,39,2024-10-07,8.5,Billable
14075,54,39,2024-10-08,7.6,Billable
14076,54,39,2024-10-09,9.4,Billable
14077,54,39,2024-10-10,6.7,Billable
14078,54,39,2024-10-11,8.7,Billable
14079,54,39,2024-10-14,7.0,Billable
14080,54,39,2024-10-15,7.9,Billable
14081,54,39,2024-10-16,8.7,Billable
14082,54,39,2024-10-18,7.3,Non-billable
14083,54,39,2024-10-21,7.0,Billable
14084,54,39,2024-10-22,7.8,Billable
14085,54,39,2024-10-23,8.8,Billable
14086,54,39,2024-10-24,7.3,Billable
14087,54,39,2024-10-25,9.0,Billable
14088,54,39,2024-10-28,7.4,Non-billable
14089,54,39,2024-10-29,8.5,Billable
14090,54,39,2024-10-30,6.9,Billable
14091,54,39,2024-10-31,8.2,Billable
14092,54,39,2024-11-01,7.0,Billable
14093,54,39,2024-11-05,9.4,Billable
14094,54,39,2024-11-06,7.7,Billable
14095,54,39,2024-11-07,8.5,Billable
14096,17,40,2024-07-19,5.6,Billable
14097,17,40,2024-07-22,4.9,Billable
14098,17,40,2024-07-23,6.4,Billable
14099,17,40,2024-07-24,4.5,Billable
14100,17,40,2024-07-25,5.9,Billable
14101,17,40,2024-07-26,5.5,Billable
14102,17,40,2024-07-29,5.3,Billable
14103,17,40,2024-07-30,6.1,Billable
14104,17,40,2024-07-31,5.8,Billable
14105,17,40,2024-08-01,5.4,Billable
14106,17,40,2024-08-02,5.3,Billable
14107,17,40,2024-08-05,5.8,Billable
14108,17,40,2024-08-06,6.6,Billable
14109,17,40,2024-08-07,4.5,Billable
14110,17,40,2024-08-08,4.6,Billable
14111,17,40,2024-08-09,5.9,Non-billable
14112,17,40,2024-08-12,5.8,Billable
14113,17,40,2024-08-13,5.6,Billable
14114,17,40,2024-08-14,4.9,Billable
14115,17,40,2024-08-15,6.2,Billable
14116,17,40,2024-08-16,4.9,Billable
14117,17,40,2024-08-19,4.7,Billable
14118,17,40,2024-08-20,6.1,Billable
14119,17,40,2024-08-21,6.3,Billable
14120,17,40,2024-08-22,6.3,Billable
14121,17,40,2024-08-26,6.1,Billable
14122,17,40,2024-08-27,5.2,Billable
14123,17,40,2024-08-29,5.8,Billable
14124,17,40,2024-08-30,5.9,Billable
14125,17,40,2024-09-03,5.7,Billable
14126,17,40,2024-09-04,6.3,Billable
14127,17,40,2024-09-05,6.3,Billable
14128,17,40,2024-09-06,6.6,Billable
14129,17,40,2024-09-09,6.1,Billable
14130,17,40,2024-09-10,5.7,Billable
14131,17,40,2024-09-11,5.9,Billable
14132,17,40,2024-09-12,7.0,Billable
14133,17,40,2024-09-13,6.4,Billable
14134,17,40,2024-09-16,5.5,Billable
14135,17,40,2024-09-17,5.4,Billable
14136,17,40,2024-09-18,6.6,Billable
14137,17,40,2024-09-20,5.6,Billable
14138,17,40,2024-09-23,6.4,Billable
14139,17,40,2024-09-24,6.0,Non-billable
14140,17,40,2024-09-25,5.6,Billable
14141,17,40,2024-09-26,6.8,Billable
14142,17,40,2024-09-27,7.0,Billable
14143,17,40,2024-09-30,6.1,Billable
14144,17,40,2024-10-01,5.8,Non-billable
14145,17,40,2024-10-02,7.0,Billable
14146,17,40,2024-10-03,6.1,Non-billable
14147,17,40,2024-10-04,6.1,Billable
14148,17,40,2024-10-07,6.5,Billable
14149,17,40,2024-10-08,6.9,Billable
14150,17,40,2024-10-09,6.9,Billable
14151,17,40,2024-10-10,6.8,Billable
14152,17,40,2024-10-11,5.4,Billable
14153,17,40,2024-10-14,6.7,Billable
14154,17,40,2024-10-15,5.6,Billable
14155,17,40,2024-10-16,5.5,Billable
14156,17,40,2024-10-17,5.6,Billable
14157,17,40,2024-10-18,6.3,Billable
14158,17,40,2024-10-21,6.3,Billable
14159,17,40,2024-10-22,6.7,Billable
14160,17,40,2024-10-23,6.4,Non-billable
14161,17,40,2024-10-24,5.8,Billable
14162,17,40,2024-10-25,7.1,Billable
14163,17,40,2024-10-28,5.9,Billable
14164,17,40,2024-10-29,6.5,Billable
14165,17,40,2024-10-30,5.6,Billable
14166,17,40,2024-11-01,5.4,Billable
14167,17,40,2024-11-04,6.1,Billable
14168,17,40,2024-11-05,5.2,Billable
14169,17,40,2024-11-06,6.6,Billable
14170,17,40,2024-11-07,5.6,Billable
14171,17,40,2024-11-08,6.4,Billable
14172,17,40,2024-11-11,6.8,Billable
14173,17,40,2024-11-13,7.0,Billable
14174,17,40,2024-11-14,5.8,Billable
14175,17,40,2024-11-18,5.3,Billable
14176,17,40,2024-11-19,6.4,Billable
14177,17,40,2024-11-21,6.0,Billable
14178,17,40,2024-11-22,6.6,Non-billable
14179,17,40,2024-11-25,6.5,Billable
14180,17,40,2024-11-26,6.1,Billable
14181,17,40,2024-11-27,5.6,Billable
14182,17,40,2024-11-28,5.7,Billable
14183,17,40,2024-11-29,6.3,Billable
14184,17,40,2024-12-02,4.3,Billable
14185,17,40,2024-12-03,5.1,Billable
14186,17,40,2024-12-04,5.1,Billable
14187,17,40,2024-12-05,5.5,Billable
14188,17,40,2024-12-06,4.3,Non-billable
14189,17,40,2024-12-09,5.4,Billable
14190,17,40,2024-12-10,5.6,Billable
14191,17,40,2024-12-11,5.1,Billable
14192,17,40,2024-12-13,4.8,Billable
14193,17,40,2024-12-16,5.9,Billable
14194,17,40,2024-12-17,5.0,Billable
14195,17,40,2024-12-18,5.8,Billable
14196,17,40,2024-12-20,4.8,Billable
14197,17,40,2024-12-23,4.7,Billable
14198,17,40,2024-12-24,5.0,Billable
14199,17,40,2024-12-26,5.5,Billable
14200,17,40,2024-12-27,5.9,Billable
14201,17,40,2024-12-30,4.9,Billable
14202,17,40,2024-12-31,5.0,Billable
14203,17,40,2025-01-01,6.1,Billable
14204,17,40,2025-01-02,5.6,Billable
14205,17,40,2025-01-06,7.0,Billable
14206,17,40,2025-01-07,6.5,Billable
14207,17,40,2025-01-08,5.7,Billable
14208,17,40,2025-01-09,5.9,Billable
14209,17,40,2025-01-10,6.4,Billable
14210,17,40,2025-01-13,5.3,Billable
14211,17,40,2025-01-15,5.6,Billable
14212,17,40,2025-01-16,5.9,Non-billable
14213,17,40,2025-01-17,6.9,Billable
14214,17,40,2025-01-20,5.4,Billable
14215,17,40,2025-01-21,5.6,Billable
14216,17,40,2025-01-22,6.7,Billable
14217,17,40,2025-01-23,6.3,Billable
14218,17,40,2025-01-24,6.3,Billable
14219,17,40,2025-01-27,6.3,Billable
14220,17,40,2025-01-29,5.8,Billable
14221,17,40,2025-01-30,5.4,Billable
14222,17,40,2025-02-04,6.3,Billable
14223,17,40,2025-02-05,5.4,Billable
14224,17,40,2025-02-06,5.9,Billable
14225,17,40,2025-02-07,5.3,Billable
14226,17,40,2025-02-10,5.9,Billable
14227,17,40,2025-02-11,5.7,Billable
14228,17,40,2025-02-12,5.4,Billable
14229,17,40,2025-02-13,7.2,Billable
14230,17,40,2025-02-14,6.0,Billable
14231,17,40,2025-02-17,6.2,Billable
14232,17,40,2025-02-18,5.2,Billable
14233,17,40,2025-02-19,6.5,Billable
14234,17,40,2025-02-20,5.3,Billable
14235,17,40,2025-02-21,6.3,Billable
14236,17,40,2025-02-24,6.6,Billable
14237,17,40,2025-02-25,6.4,Billable
14238,17,40,2025-02-26,7.1,Billable
14239,17,40,2025-02-28,5.4,Billable
14240,22,40,2024-07-19,3.2,Billable
14241,22,40,2024-07-22,3.4,Billable
14242,22,40,2024-07-23,3.3,Billable
14243,22,40,2024-07-24,4.1,Billable
14244,22,40,2024-07-25,3.7,Billable
14245,22,40,2024-07-29,3.7,Billable
14246,22,40,2024-07-30,4.4,Billable
14247,22,40,2024-07-31,4.1,Billable
14248,22,40,2024-08-01,3.7,Billable
14249,22,40,2024-08-02,3.8,Billable
14250,22,40,2024-08-05,3.2,Billable
14251,22,40,2024-08-06,3.6,Billable
14252,22,40,2024-08-07,4.0,Billable
14253,22,40,2024-08-09,3.3,Billable
14254,22,40,2024-08-12,3.8,Billable
14255,22,40,2024-08-13,3.8,Billable
14256,22,40,2024-08-14,4.0,Billable
14257,22,40,2024-08-15,3.7,Non-billable
14258,22,40,2024-08-16,4.0,Billable
14259,22,40,2024-08-19,3.2,Billable
14260,22,40,2024-08-20,3.4,Billable
14261,22,40,2024-08-21,3.6,Billable
14262,22,40,2024-08-22,3.2,Billable
14263,22,40,2024-08-23,3.9,Non-billable
14264,22,40,2024-08-26,3.7,Billable
14265,22,40,2024-08-27,3.7,Billable
14266,22,40,2024-08-28,3.7,Billable
14267,22,40,2024-08-29,3.1,Billable
14268,22,40,2024-08-30,4.3,Billable
14269,22,40,2024-09-02,4.5,Non-billable
14270,22,40,2024-09-03,4.0,Billable
14271,22,40,2024-09-04,3.8,Non-billable
14272,22,40,2024-09-05,4.3,Billable
14273,22,40,2024-09-09,4.4,Billable
14274,22,40,2024-09-10,3.5,Billable
14275,22,40,2024-09-11,4.3,Non-billable
14276,22,40,2024-09-12,3.4,Billable
14277,22,40,2024-09-13,4.6,Billable
14278,22,40,2024-09-16,3.7,Billable
14279,22,40,2024-09-18,3.7,Billable
14280,22,40,2024-09-19,3.7,Billable
14281,22,40,2024-09-20,3.6,Billable
14282,22,40,2024-09-23,3.9,Billable
14283,22,40,2024-09-24,3.6,Billable
14284,22,40,2024-09-25,4.4,Non-billable
14285,22,40,2024-09-26,3.8,Billable
14286,22,40,2024-09-27,4.2,Billable
14287,22,40,2024-09-30,3.5,Billable
14288,22,40,2024-10-01,3.8,Billable
14289,22,40,2024-10-02,3.5,Billable
14290,22,40,2024-10-03,4.5,Billable
14291,22,40,2024-10-04,4.1,Billable
14292,22,40,2024-10-07,4.0,Billable
14293,22,40,2024-10-09,4.3,Billable
14294,22,40,2024-10-10,3.8,Billable
14295,22,40,2024-10-11,3.5,Billable
14296,22,40,2024-10-14,4.1,Billable
14297,22,40,2024-10-16,3.5,Non-billable
14298,22,40,2024-10-17,4.3,Billable
14299,22,40,2024-10-18,3.4,Billable
14300,22,40,2024-10-21,4.0,Billable
14301,22,40,2024-10-22,4.7,Billable
14302,22,40,2024-10-23,3.7,Billable
14303,22,40,2024-10-24,3.4,Billable
14304,22,40,2024-10-25,4.8,Non-billable
14305,22,40,2024-10-28,3.9,Billable
14306,22,40,2024-10-29,3.8,Billable
14307,22,40,2024-10-30,4.5,Billable
14308,22,40,2024-10-31,4.1,Billable
14309,22,40,2024-11-01,3.7,Billable
14310,22,40,2024-11-04,4.7,Billable
14311,22,40,2024-11-05,3.5,Billable
14312,22,40,2024-11-06,4.0,Billable
14313,22,40,2024-11-07,3.5,Billable
14314,22,40,2024-11-08,4.4,Non-billable
14315,22,40,2024-11-11,3.7,Non-billable
14316,22,40,2024-11-12,4.2,Billable
14317,22,40,2024-11-13,4.6,Billable
14318,22,40,2024-11-14,3.6,Billable
14319,22,40,2024-11-15,4.8,Billable
14320,22,40,2024-11-18,3.7,Billable
14321,22,40,2024-11-19,4.6,Billable
14322,22,40,2024-11-20,4.2,Billable
14323,22,40,2024-11-21,4.5,Non-billable
14324,22,40,2024-11-22,3.8,Billable
14325,22,40,2024-11-25,3.8,Billable
14326,22,40,2024-11-26,3.4,Billable
14327,22,40,2024-11-27,4.0,Non-billable
14328,22,40,2024-11-28,4.6,Billable
14329,22,40,2024-11-29,3.9,Billable
14330,22,40,2024-12-02,3.7,Billable
14331,22,40,2024-12-04,2.9,Billable
14332,22,40,2024-12-05,3.7,Billable
14333,22,40,2024-12-06,3.1,Billable
14334,22,40,2024-12-09,4.1,Billable
14335,22,40,2024-12-10,3.4,Billable
14336,22,40,2024-12-11,3.4,Billable
14337,22,40,2024-12-12,4.0,Billable
14338,22,40,2024-12-13,3.2,Billable
14339,22,40,2024-12-16,2.9,Billable
14340,22,40,2024-12-17,3.8,Billable
14341,22,40,2024-12-18,3.8,Billable
14342,22,40,2024-12-19,3.7,Billable
14343,22,40,2024-12-20,3.2,Billable
14344,22,40,2024-12-23,3.5,Billable
14345,22,40,2024-12-24,3.0,Billable
14346,22,40,2024-12-25,4.1,Billable
14347,22,40,2024-12-26,3.4,Billable
14348,22,40,2024-12-27,3.6,Billable
14349,22,40,2024-12-30,3.4,Billable
14350,22,40,2024-12-31,3.5,Billable
14351,22,40,2025-01-01,4.0,Billable
14352,22,40,2025-01-02,3.7,Billable
14353,22,40,2025-01-03,4.7,Billable
14354,22,40,2025-01-06,4.6,Billable
14355,22,40,2025-01-08,4.7,Billable
14356,22,40,2025-01-09,4.5,Non-billable
14357,22,40,2025-01-10,4.2,Billable
14358,22,40,2025-01-13,4.0,Billable
14359,22,40,2025-01-14,3.9,Billable
14360,22,40,2025-01-15,4.1,Billable
14361,22,40,2025-01-16,4.5,Billable
14362,22,40,2025-01-17,3.6,Billable
14363,22,40,2025-01-20,3.9,Billable
14364,22,40,2025-01-21,3.5,Billable
14365,22,40,2025-01-23,3.9,Billable
14366,22,40,2025-01-27,3.9,Billable
14367,22,40,2025-01-28,3.8,Billable
14368,22,40,2025-01-29,4.4,Non-billable
14369,22,40,2025-01-30,3.5,Billable
14370,22,40,2025-01-31,3.5,Billable
14371,22,40,2025-02-04,3.5,Billable
14372,22,40,2025-02-05,3.8,Billable
14373,22,40,2025-02-06,4.6,Non-billable
14374,22,40,2025-02-07,4.5,Billable
14375,22,40,2025-02-10,3.5,Billable
14376,22,40,2025-02-11,3.9,Billable
14377,22,40,2025-02-13,3.9,Billable
14378,22,40,2025-02-14,3.6,Billable
14379,22,40,2025-02-17,4.1,Billable
14380,22,40,2025-02-18,3.9,Billable
14381,22,40,2025-02-19,4.3,Billable
14382,22,40,2025-02-21,4.5,Billable
14383,22,40,2025-02-24,4.1,Non-billable
14384,22,40,2025-02-25,3.9,Billable
14385,22,40,2025-02-26,4.1,Billable
14386,22,40,2025-02-27,3.5,Billable
14387,22,40,2025-02-28,4.3,Billable
14388,25,40,2024-07-19,8.2,Billable
14389,25,40,2024-07-22,7.9,Billable
14390,25,40,2024-07-23,7.5,Billable
14391,25,40,2024-07-24,7.7,Billable
14392,25,40,2024-07-25,6.9,Non-billable
14393,25,40,2024-07-26,6.7,Billable
14394,25,40,2024-07-29,6.5,Billable
14395,25,40,2024-07-30,8.1,Non-billable
14396,25,40,2024-07-31,6.2,Billable
14397,25,40,2024-08-01,6.5,Billable
14398,25,40,2024-08-02,6.9,Billable
14399,25,40,2024-08-05,7.3,Billable
14400,25,40,2024-08-06,6.9,Billable
14401,25,40,2024-08-07,8.4,Billable
14402,25,40,2024-08-08,7.1,Billable
14403,25,40,2024-08-09,8.2,Non-billable
14404,25,40,2024-08-12,6.1,Billable
14405,25,40,2024-08-14,7.5,Billable
14406,25,40,2024-08-15,7.1,Billable
14407,25,40,2024-08-16,8.2,Billable
14408,25,40,2024-08-19,8.4,Billable
14409,25,40,2024-08-20,6.8,Non-billable
14410,25,40,2024-08-22,7.6,Billable
14411,25,40,2024-08-23,8.8,Billable
14412,25,40,2024-08-27,8.1,Billable
14413,25,40,2024-08-28,6.7,Billable
14414,25,40,2024-08-29,6.5,Billable
14415,25,40,2024-08-30,7.3,Billable
14416,25,40,2024-09-02,8.6,Billable
14417,25,40,2024-09-03,8.8,Billable
14418,25,40,2024-09-04,7.1,Billable
14419,25,40,2024-09-05,6.9,Billable
14420,25,40,2024-09-06,8.5,Billable
14421,25,40,2024-09-09,9.1,Billable
14422,25,40,2024-09-11,8.1,Billable
14423,25,40,2024-09-12,8.4,Billable
14424,25,40,2024-09-13,7.0,Billable
14425,25,40,2024-09-16,7.3,Billable
14426,25,40,2024-09-17,6.8,Billable
14427,25,40,2024-09-18,9.1,Billable
14428,25,40,2024-09-19,9.1,Billable
14429,25,40,2024-09-20,9.4,Billable
14430,25,40,2024-09-23,7.7,Billable
14431,25,40,2024-09-24,8.1,Billable
14432,25,40,2024-09-25,7.0,Billable
14433,25,40,2024-09-26,8.5,Billable
14434,25,40,2024-09-27,8.3,Billable
14435,25,40,2024-09-30,7.6,Billable
14436,25,40,2024-10-01,9.1,Billable
14437,25,40,2024-10-02,7.2,Billable
14438,25,40,2024-10-03,7.8,Non-billable
14439,25,40,2024-10-04,9.1,Billable
14440,25,40,2024-10-07,7.7,Billable
14441,25,40,2024-10-08,8.0,Billable
14442,25,40,2024-10-09,8.8,Billable
14443,25,40,2024-10-10,7.8,Billable
14444,25,40,2024-10-11,9.3,Billable
14445,25,40,2024-10-14,6.8,Billable
14446,25,40,2024-10-15,8.7,Billable
14447,25,40,2024-10-16,7.1,Non-billable
14448,25,40,2024-10-17,9.0,Billable
14449,25,40,2024-10-18,7.2,Billable
14450,25,40,2024-10-21,8.0,Billable
14451,25,40,2024-10-22,9.0,Billable
14452,25,40,2024-10-23,7.2,Billable
14453,25,40,2024-10-24,7.3,Billable
14454,25,40,2024-10-25,6.9,Billable
14455,25,40,2024-10-28,9.3,Non-billable
14456,25,40,2024-10-29,8.6,Billable
14457,25,40,2024-10-30,9.1,Billable
14458,25,40,2024-10-31,9.3,Billable
14459,25,40,2024-11-01,9.4,Billable
14460,25,40,2024-11-04,9.1,Billable
14461,25,40,2024-11-05,8.6,Billable
14462,25,40,2024-11-06,7.6,Billable
14463,25,40,2024-11-07,7.5,Billable
14464,25,40,2024-11-08,8.7,Billable
14465,25,40,2024-11-11,8.6,Billable
14466,25,40,2024-11-12,9.5,Billable
14467,25,40,2024-11-13,8.3,Billable
14468,25,40,2024-11-14,8.7,Billable
14469,25,40,2024-11-15,7.8,Billable
14470,25,40,2024-11-18,8.1,Billable
14471,25,40,2024-11-19,8.0,Billable
14472,25,40,2024-11-21,8.6,Billable
14473,25,40,2024-11-22,8.0,Non-billable
14474,25,40,2024-11-25,8.7,Billable
14475,25,40,2024-11-26,6.9,Billable
14476,25,40,2024-11-27,8.5,Billable
14477,25,40,2024-11-28,7.1,Billable
14478,25,40,2024-11-29,8.7,Billable
14479,25,40,2024-12-02,6.5,Billable
14480,25,40,2024-12-03,6.6,Billable
14481,25,40,2024-12-04,8.1,Billable
14482,25,40,2024-12-05,7.4,Billable
14483,25,40,2024-12-06,7.8,Billable
14484,25,40,2024-12-09,7.5,Billable
14485,25,40,2024-12-11,6.0,Non-billable
14486,25,40,2024-12-12,7.3,Billable
14487,25,40,2024-12-13,6.6,Billable
14488,25,40,2024-12-16,7.0,Billable
14489,25,40,2024-12-17,6.3,Billable
14490,25,40,2024-12-18,6.9,Billable
14491,25,40,2024-12-19,6.7,Billable
14492,25,40,2024-12-23,7.4,Billable
14493,25,40,2024-12-24,8.2,Billable
14494,25,40,2024-12-25,6.9,Billable
14495,25,40,2024-12-26,7.4,Billable
14496,25,40,2024-12-27,6.6,Billable
14497,25,40,2024-12-30,7.1,Billable
14498,25,40,2024-12-31,7.0,Billable
14499,25,40,2025-01-02,8.7,Billable
14500,25,40,2025-01-03,7.2,Billable
14501,25,40,2025-01-06,7.3,Billable
14502,25,40,2025-01-07,8.8,Billable
14503,25,40,2025-01-08,6.8,Billable
14504,25,40,2025-01-09,8.0,Billable
14505,25,40,2025-01-10,7.0,Billable
14506,25,40,2025-01-13,8.7,Non-billable
14507,25,40,2025-01-14,9.6,Billable
14508,25,40,2025-01-16,7.4,Billable
14509,25,40,2025-01-17,9.1,Billable
14510,25,40,2025-01-20,8.5,Billable
14511,25,40,2025-01-22,8.9,Billable
14512,25,40,2025-01-24,9.1,Billable
14513,25,40,2025-01-27,8.2,Non-billable
14514,25,40,2025-01-28,8.3,Billable
14515,25,40,2025-01-29,7.9,Billable
14516,25,40,2025-01-30,9.3,Billable
14517,25,40,2025-01-31,7.4,Non-billable
14518,25,40,2025-02-03,9.0,Billable
14519,25,40,2025-02-04,8.6,Billable
14520,25,40,2025-02-05,8.8,Billable
14521,25,40,2025-02-07,8.5,Billable
14522,25,40,2025-02-10,8.3,Non-billable
14523,25,40,2025-02-11,8.9,Billable
14524,25,40,2025-02-13,7.0,Billable
14525,25,40,2025-02-14,8.4,Billable
14526,25,40,2025-02-17,7.8,Billable
14527,25,40,2025-02-18,8.1,Billable
14528,25,40,2025-02-19,7.2,Billable
14529,25,40,2025-02-20,7.4,Billable
14530,25,40,2025-02-21,7.8,Billable
14531,25,40,2025-02-24,7.6,Billable
14532,25,40,2025-02-25,9.1,Billable
14533,25,40,2025-02-26,6.9,Billable
14534,25,40,2025-02-27,7.7,Billable
14535,25,40,2025-02-28,9.3,Billable
14536,19,40,2024-09-09,8.4,Billable
14537,19,40,2024-09-10,8.1,Billable
14538,19,40,2024-09-11,6.9,Non-billable
14539,19,40,2024-09-13,9.2,Billable
14540,19,40,2024-09-16,9.2,Billable
14541,19,40,2024-09-17,9.1,Billable
14542,19,40,2024-09-19,9.2,Billable
14543,19,40,2024-09-20,8.8,Billable
14544,19,40,2024-09-23,8.6,Billable
14545,19,40,2024-09-24,7.2,Billable
14546,19,40,2024-09-25,8.3,Billable
14547,19,40,2024-09-26,8.8,Billable
14548,19,40,2024-09-30,9.0,Billable
14549,19,40,2024-10-01,8.4,Billable
14550,19,40,2024-10-02,9.4,Billable
14551,19,40,2024-10-03,9.3,Billable
14552,19,40,2024-10-04,7.4,Billable
14553,19,40,2024-10-07,8.6,Billable
14554,19,40,2024-10-08,7.3,Billable
14555,19,40,2024-10-09,8.9,Billable
14556,19,40,2024-10-10,7.8,Billable
14557,19,40,2024-10-11,7.0,Billable
14558,19,40,2024-10-14,6.9,Billable
14559,19,40,2024-10-15,7.4,Billable
14560,19,40,2024-10-16,8.6,Billable
14561,19,40,2024-10-17,7.3,Billable
14562,19,40,2024-10-18,9.0,Billable
14563,19,40,2024-10-21,7.9,Billable
14564,19,40,2024-10-22,9.0,Billable
14565,19,40,2024-10-23,9.2,Billable
14566,19,40,2024-10-24,7.4,Billable
14567,19,40,2024-10-25,7.1,Billable
14568,19,40,2024-10-28,6.9,Billable
14569,19,40,2024-10-29,7.4,Non-billable
14570,19,40,2024-10-30,6.9,Billable
14571,19,40,2024-10-31,6.9,Billable
14572,19,40,2024-11-01,8.0,Billable
14573,19,40,2024-11-04,8.8,Billable
14574,19,40,2024-11-06,7.2,Billable
14575,19,40,2024-11-07,9.5,Billable
14576,19,40,2024-11-11,9.4,Billable
14577,19,40,2024-11-12,7.5,Billable
14578,19,40,2024-11-13,7.6,Billable
14579,19,40,2024-11-14,6.9,Billable
14580,19,40,2024-11-15,7.2,Billable
14581,19,40,2024-11-18,7.8,Billable
14582,19,40,2024-11-19,6.8,Billable
14583,19,40,2024-11-20,7.8,Non-billable
14584,19,40,2024-11-21,7.5,Billable
14585,19,40,2024-11-22,7.2,Billable
14586,19,40,2024-11-25,8.4,Non-billable
14587,19,40,2024-11-27,8.3,Billable
14588,19,40,2024-11-28,9.0,Billable
14589,19,40,2024-11-29,7.2,Billable
14590,19,40,2024-12-02,6.3,Non-billable
14591,19,40,2024-12-03,5.7,Billable
14592,19,40,2024-12-04,7.0,Billable
14593,19,40,2024-12-05,7.6,Billable
14594,19,40,2024-12-06,5.9,Billable
14595,19,40,2024-12-09,6.1,Non-billable
14596,19,40,2024-12-10,6.4,Billable
14597,19,40,2024-12-11,6.6,Billable
14598,19,40,2024-12-12,7.9,Billable
14599,19,40,2024-12-13,8.4,Billable
14600,19,40,2024-12-17,7.2,Non-billable
14601,19,40,2024-12-18,6.7,Billable
14602,19,40,2024-12-19,7.0,Billable
14603,19,40,2024-12-20,7.9,Billable
14604,19,40,2024-12-23,6.6,Billable
14605,19,40,2024-12-24,6.3,Billable
14606,19,40,2024-12-25,7.4,Billable
14607,19,40,2024-12-26,5.5,Non-billable
14608,19,40,2024-12-27,6.6,Non-billable
14609,19,40,2024-12-31,7.9,Billable
14610,19,40,2025-01-01,7.1,Billable
14611,19,40,2025-01-02,8.5,Billable
14612,19,40,2025-01-03,8.1,Billable
14613,19,40,2025-01-07,7.5,Non-billable
14614,19,40,2025-01-08,9.2,Billable
14615,19,40,2025-01-10,7.8,Non-billable
14616,19,40,2025-01-13,8.6,Billable
14617,19,40,2025-01-14,7.3,Billable
14618,19,40,2025-01-15,7.3,Billable
14619,19,40,2025-01-17,9.1,Billable
14620,19,40,2025-01-20,9.1,Billable
14621,19,40,2025-01-21,9.3,Non-billable
14622,19,40,2025-01-22,7.8,Billable
14623,19,40,2025-01-23,7.5,Billable
14624,19,40,2025-01-27,7.0,Billable
14625,19,40,2025-01-28,7.4,Billable
14626,19,40,2025-01-30,8.3,Billable
14627,19,40,2025-02-03,8.5,Billable
14628,19,40,2025-02-04,9.1,Billable
14629,19,40,2025-02-05,8.6,Billable
14630,19,40,2025-02-06,8.7,Billable
14631,19,40,2025-02-07,8.5,Billable
14632,19,40,2025-02-10,7.5,Billable
14633,19,40,2025-02-11,7.1,Billable
14634,19,40,2025-02-12,7.2,Billable
14635,19,40,2025-02-13,9.0,Billable
14636,19,40,2025-02-14,9.0,Billable
14637,19,40,2025-02-18,7.0,Billable
14638,19,40,2025-02-19,9.1,Billable
14639,19,40,2025-02-20,9.0,Billable
14640,19,40,2025-02-24,8.8,Billable
14641,19,40,2025-02-25,7.7,Billable
14642,19,40,2025-02-26,8.1,Billable
14643,19,40,2025-02-28,9.4,Non-billable
14644,35,40,2024-07-22,5.6,Billable
14645,35,40,2024-07-23,5.2,Billable
14646,35,40,2024-07-24,4.7,Billable
14647,35,40,2024-07-25,5.7,Billable
14648,35,40,2024-07-26,4.7,Non-billable
14649,35,40,2024-08-01,5.6,Non-billable
14650,35,40,2024-08-02,5.1,Billable
14651,35,40,2024-08-05,4.8,Non-billable
14652,35,40,2024-08-06,6.0,Billable
14653,35,40,2024-08-07,4.7,Billable
14654,35,40,2024-08-08,5.8,Billable
14655,35,40,2024-08-09,5.9,Billable
14656,35,40,2024-08-12,5.3,Billable
14657,35,40,2024-08-13,4.8,Billable
14658,35,40,2024-08-14,5.3,Billable
14659,35,40,2024-08-15,5.4,Billable
14660,35,40,2024-08-19,5.7,Billable
14661,35,40,2024-08-20,4.8,Billable
14662,35,40,2024-08-21,5.8,Billable
14663,35,40,2024-08-22,5.2,Billable
14664,35,40,2024-08-23,5.1,Billable
14665,35,40,2024-08-26,5.4,Billable
14666,35,40,2024-08-27,4.8,Billable
14667,35,40,2024-08-28,5.4,Billable
14668,35,40,2024-08-29,4.9,Billable
14669,35,40,2024-08-30,6.0,Billable
14670,35,40,2024-09-02,6.0,Billable
14671,35,40,2024-09-03,6.8,Non-billable
14672,35,40,2024-09-04,5.2,Billable
14673,35,40,2024-09-05,5.6,Billable
14674,35,40,2024-09-06,6.2,Billable
14675,35,40,2024-09-09,5.5,Billable
14676,35,40,2024-09-10,6.9,Billable
14677,35,40,2024-09-11,6.2,Billable
14678,35,40,2024-09-12,5.5,Billable
14679,35,40,2024-09-13,6.5,Non-billable
14680,35,40,2024-09-20,5.3,Billable
14681,35,40,2024-09-23,6.5,Billable
14682,35,40,2024-09-24,5.2,Billable
14683,35,40,2024-09-25,5.6,Billable
14684,35,40,2024-09-26,5.9,Billable
14685,35,40,2024-09-27,5.2,Billable
14686,35,40,2024-09-30,6.0,Billable
14687,35,40,2024-10-02,5.4,Billable
14688,35,40,2024-10-03,5.5,Billable
14689,35,40,2024-10-07,6.2,Billable
